[locus_tag=PMN2A_1460],[protein_id=PMN2A_1460],[gene=None],[protein=Exodeoxyribonuclease VII large subunit]
[locus_tag=PMN2A_1461],[protein_id=PMN2A_1461],[gene=None],[protein=exodeoxyribonuclease VII small subunit]
[locus_tag=PMN2A_1462],[protein_id=PMN2A_1462],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1908],[protein_id=PMN2A_1908],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1470],[protein_id=PMN2A_1470],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1472],[protein_id=PMN2A_1472],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1481],[protein_id=PMN2A_1481],[gene=None],[protein=beta-N-acetylhexosaminidase]
[locus_tag=PMN2A_1910],[protein_id=PMN2A_1910],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1491],[protein_id=PMN2A_1491],[gene=None],[protein=unknown]
[locus_tag=PMN2A_1521],[protein_id=PMN2A_1521],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1911],[protein_id=PMN2A_1911],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1529],[protein_id=PMN2A_1529],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1535],[protein_id=PMN2A_1535],[gene=None],[protein=N-acetylglucosamine 6-phosphate deacetylase]
[locus_tag=PMN2A_1912],[protein_id=PMN2A_1912],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1913],[protein_id=PMN2A_1913],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1914],[protein_id=PMN2A_1914],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1589],[protein_id=PMN2A_1589],[gene=None],[protein=conserved hypothetical membrane protein]
[locus_tag=PMN2A_1915],[protein_id=PMN2A_1915],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1916],[protein_id=PMN2A_1916],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1626],[protein_id=PMN2A_1626],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1917],[protein_id=PMN2A_1917],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1918],[protein_id=PMN2A_1918],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1670],[protein_id=PMN2A_1670],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1672],[protein_id=PMN2A_1672],[gene=None],[protein=phycoerythrin class III alpha chain CpeA]
[locus_tag=PMN2A_1673],[protein_id=PMN2A_1673],[gene=None],[protein=putative bilin biosynthesis protein cpeZ]
[locus_tag=PMN2A_1674],[protein_id=PMN2A_1674],[gene=None],[protein=PBS lyase HEAT-like repeat]
[locus_tag=PMN2A_1675],[protein_id=PMN2A_1675],[gene=None],[protein=possible bilin biosynthesis protein CpeY]
[locus_tag=PMN2A_1676],[protein_id=PMN2A_1676],[gene=None],[protein=CpeT protein-like protein]
[locus_tag=PMN2A_1678],[protein_id=PMN2A_1678],[gene=None],[protein=phycoerythrin class III gamma chain]
[locus_tag=PMN2A_1919],[protein_id=PMN2A_1919],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1683],[protein_id=PMN2A_1683],[gene=None],[protein=TPR repeat]
[locus_tag=PMN2A_1684],[protein_id=PMN2A_1684],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1688],[protein_id=PMN2A_1688],[gene=None],[protein=haloacid dehalogenase/epoxide hydrolase family]
[locus_tag=PMN2A_1920],[protein_id=PMN2A_1920],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1707],[protein_id=PMN2A_1707],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1710],[protein_id=PMN2A_1710],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1714],[protein_id=PMN2A_1714],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1924],[protein_id=PMN2A_1924],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1925],[protein_id=PMN2A_1925],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1720],[protein_id=PMN2A_1720],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1927],[protein_id=PMN2A_1927],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1725],[protein_id=PMN2A_1725],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1928],[protein_id=PMN2A_1928],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1749],[protein_id=PMN2A_1749],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1929],[protein_id=PMN2A_1929],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1930],[protein_id=PMN2A_1930],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1932],[protein_id=PMN2A_1932],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1764],[protein_id=PMN2A_1764],[gene=None],[protein=putative chloroplast membrane-associated 30 kD protein]
[locus_tag=PMN2A_1782],[protein_id=PMN2A_1782],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1933],[protein_id=PMN2A_1933],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1934],[protein_id=PMN2A_1934],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1837],[protein_id=PMN2A_1837],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1843],[protein_id=PMN2A_1843],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1849],[protein_id=PMN2A_1849],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1935],[protein_id=PMN2A_1935],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_0010],[protein_id=PMN2A_0010],[gene=None],[protein=cytochrome c]
[locus_tag=PMN2A_1936],[protein_id=PMN2A_1936],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0050],[protein_id=PMN2A_0050],[gene=None],[protein=3-octaprenyl-4hydroxybenzoate decarboxylase]
[locus_tag=PMN2A_0060],[protein_id=PMN2A_0060],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0063],[protein_id=PMN2A_0063],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0064],[protein_id=PMN2A_0064],[gene=None],"[protein=Conserved hypothetical protein CHP02450, tryptophan-rich]"
[locus_tag=PMN2A_0071],[protein_id=PMN2A_0071],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1938],[protein_id=PMN2A_1938],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0081],[protein_id=PMN2A_0081],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0090],[protein_id=PMN2A_0090],[gene=None],[protein=unknown]
[locus_tag=PMN2A_1939],[protein_id=PMN2A_1939],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0091],[protein_id=PMN2A_0091],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0107],[protein_id=PMN2A_0107],[gene=None],[protein=lactoylglutathione lyase family enzyme]
[locus_tag=PMN2A_1940],[protein_id=PMN2A_1940],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0118],[protein_id=PMN2A_0118],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0119],[protein_id=PMN2A_0119],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1941],[protein_id=PMN2A_1941],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1942],[protein_id=PMN2A_1942],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1943],[protein_id=PMN2A_1943],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0120],[protein_id=PMN2A_0120],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0123],[protein_id=PMN2A_0123],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1945],[protein_id=PMN2A_1945],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1946],[protein_id=PMN2A_1946],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_0126],[protein_id=PMN2A_0126],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1947],[protein_id=PMN2A_1947],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0132],[protein_id=PMN2A_0132],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0139],[protein_id=PMN2A_0139],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0159],[protein_id=PMN2A_0159],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0168],[protein_id=PMN2A_0168],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0185],[protein_id=PMN2A_0185],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0188],[protein_id=PMN2A_0188],[gene=None],[protein=fructose-bisphosphate aldolase]
[locus_tag=PMN2A_0192],[protein_id=PMN2A_0192],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0197],[protein_id=PMN2A_0197],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0213],[protein_id=PMN2A_0213],[gene=None],[protein=possible gram-negative pili assembly chaperone]
[locus_tag=PMN2A_0219],[protein_id=PMN2A_0219],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0220],[protein_id=PMN2A_0220],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1949],[protein_id=PMN2A_1949],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0229],[protein_id=PMN2A_0229],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0230],[protein_id=PMN2A_0230],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0231],[protein_id=PMN2A_0231],[gene=None],[protein=2-hydroxy-3-oxopropionate reductase]
[locus_tag=PMN2A_0237],[protein_id=PMN2A_0237],[gene=None],[protein=None]
[locus_tag=PMN2A_0240],[protein_id=PMN2A_0240],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0241],[protein_id=PMN2A_0241],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0242],[protein_id=PMN2A_0242],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1950],[protein_id=PMN2A_1950],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1951],[protein_id=PMN2A_1951],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_0253],[protein_id=PMN2A_0253],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1952],[protein_id=PMN2A_1952],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0255],[protein_id=PMN2A_0255],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_0272],[protein_id=PMN2A_0272],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0277],[protein_id=PMN2A_0277],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1953],[protein_id=PMN2A_1953],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0284],[protein_id=PMN2A_0284],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1954],[protein_id=PMN2A_1954],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1955],[protein_id=PMN2A_1955],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1956],[protein_id=PMN2A_1956],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0315],[protein_id=PMN2A_0315],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1957],[protein_id=PMN2A_1957],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_0336],[protein_id=PMN2A_0336],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0343],[protein_id=PMN2A_0343],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1958],[protein_id=PMN2A_1958],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1959],[protein_id=PMN2A_1959],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1960],[protein_id=PMN2A_1960],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1961],[protein_id=PMN2A_1961],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0347],[protein_id=PMN2A_0347],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0348],[protein_id=PMN2A_0348],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1963],[protein_id=PMN2A_1963],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0349],[protein_id=PMN2A_0349],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1964],[protein_id=PMN2A_1964],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1965],[protein_id=PMN2A_1965],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_0351],[protein_id=PMN2A_0351],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0355],[protein_id=PMN2A_0355],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0357],[protein_id=PMN2A_0357],[gene=None],[protein=exonuclease RecJ]
[locus_tag=PMN2A_1966],[protein_id=PMN2A_1966],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_0361],[protein_id=PMN2A_0361],[gene=None],[protein=phenylacrylic acid decarboxylase]
[locus_tag=PMN2A_0362],[protein_id=PMN2A_0362],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0368],[protein_id=PMN2A_0368],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0370],[protein_id=PMN2A_0370],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0371],[protein_id=PMN2A_0371],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1967],[protein_id=PMN2A_1967],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1968],[protein_id=PMN2A_1968],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1969],[protein_id=PMN2A_1969],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0390],[protein_id=PMN2A_0390],[gene=None],[protein=NADPH-dependent reductase]
[locus_tag=PMN2A_1971],[protein_id=PMN2A_1971],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1972],[protein_id=PMN2A_1972],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1973],[protein_id=PMN2A_1973],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0391],[protein_id=PMN2A_0391],[gene=None],[protein=possible domain of unknown function DUF38]
[locus_tag=PMN2A_1975],[protein_id=PMN2A_1975],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0397],[protein_id=PMN2A_0397],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0398],[protein_id=PMN2A_0398],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0400],[protein_id=PMN2A_0400],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0401],[protein_id=PMN2A_0401],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0402],[protein_id=PMN2A_0402],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0404],[protein_id=PMN2A_0404],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0405],[protein_id=PMN2A_0405],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0406],[protein_id=PMN2A_0406],[gene=None],[protein=uncharacterized membrane protein]
[locus_tag=PMN2A_1977],[protein_id=PMN2A_1977],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1978],[protein_id=PMN2A_1978],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1979],[protein_id=PMN2A_1979],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1980],[protein_id=PMN2A_1980],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0412],[protein_id=PMN2A_0412],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1982],[protein_id=PMN2A_1982],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0416],[protein_id=PMN2A_0416],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1983],[protein_id=PMN2A_1983],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_1984],[protein_id=PMN2A_1984],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0425],[protein_id=PMN2A_0425],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1985],[protein_id=PMN2A_1985],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0426],[protein_id=PMN2A_0426],[gene=None],[protein=Protein of unknown function DUF77]
[locus_tag=PMN2A_1986],[protein_id=PMN2A_1986],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1987],[protein_id=PMN2A_1987],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1988],[protein_id=PMN2A_1988],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1989],[protein_id=PMN2A_1989],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0427],[protein_id=PMN2A_0427],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0428],[protein_id=PMN2A_0428],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0430],[protein_id=PMN2A_0430],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0431],[protein_id=PMN2A_0431],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0432],[protein_id=PMN2A_0432],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_1991],[protein_id=PMN2A_1991],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1992],[protein_id=PMN2A_1992],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1993],[protein_id=PMN2A_1993],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1994],[protein_id=PMN2A_1994],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1995],[protein_id=PMN2A_1995],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_1996],[protein_id=PMN2A_1996],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0442],[protein_id=PMN2A_0442],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1998],[protein_id=PMN2A_1998],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_0453],[protein_id=PMN2A_0453],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0454],[protein_id=PMN2A_0454],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_1999],[protein_id=PMN2A_1999],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2000],[protein_id=PMN2A_2000],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2001],[protein_id=PMN2A_2001],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2002],[protein_id=PMN2A_2002],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2003],[protein_id=PMN2A_2003],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2004],[protein_id=PMN2A_2004],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0457],[protein_id=PMN2A_0457],[gene=None],[protein=protein family PM-6]
[locus_tag=PMN2A_0458],[protein_id=PMN2A_0458],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_2005],[protein_id=PMN2A_2005],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0459],[protein_id=PMN2A_0459],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0463],[protein_id=PMN2A_0463],[gene=None],[protein=protein family PM-11]
[locus_tag=PMN2A_2006],[protein_id=PMN2A_2006],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0465],[protein_id=PMN2A_0465],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0466],[protein_id=PMN2A_0466],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_2007],[protein_id=PMN2A_2007],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2008],[protein_id=PMN2A_2008],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2009],[protein_id=PMN2A_2009],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_2010],[protein_id=PMN2A_2010],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0468],[protein_id=PMN2A_0468],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0469],[protein_id=PMN2A_0469],[gene=None],[protein=protein family PM-11]
[locus_tag=PMN2A_0470],[protein_id=PMN2A_0470],[gene=None],[protein=protein family PM-3]
[locus_tag=PMN2A_0474],[protein_id=PMN2A_0474],[gene=None],[protein=protein family PM-10]
[locus_tag=PMN2A_2011],[protein_id=PMN2A_2011],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0479],[protein_id=PMN2A_0479],[gene=None],[protein=protein family PM-26]
[locus_tag=PMN2A_0480],[protein_id=PMN2A_0480],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_2012],[protein_id=PMN2A_2012],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0481],[protein_id=PMN2A_0481],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0482],[protein_id=PMN2A_0482],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_2013],[protein_id=PMN2A_2013],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0484],[protein_id=PMN2A_0484],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0486],[protein_id=PMN2A_0486],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0487],[protein_id=PMN2A_0487],[gene=None],[protein=protein family PM-3]
[locus_tag=PMN2A_0490],[protein_id=PMN2A_0490],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_2014],[protein_id=PMN2A_2014],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0492],[protein_id=PMN2A_0492],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_0493],[protein_id=PMN2A_0493],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=PMN2A_2015],[protein_id=PMN2A_2015],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2016],[protein_id=PMN2A_2016],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0495],[protein_id=PMN2A_0495],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_2017],[protein_id=PMN2A_2017],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_2018],[protein_id=PMN2A_2018],[gene=None],[protein=Hypothetical protein]
[locus_tag=PMN2A_2020],[protein_id=PMN2A_2020],[gene=None],[protein=Conserved hypothetical protein]
[locus_tag=PMN2A_0498],[protein_id=PMN2A_0498],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0499],[protein_id=PMN2A_0499],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0500],[protein_id=PMN2A_0500],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0502],[protein_id=PMN2A_0502],[gene=None],[protein=hypothetical protein]
[locus_tag=PMN2A_0504],[protein_id=PMN2A_0504],[gene=None],[protein=hypothetical protein]
